GO_ID	pValues	interestCount	backgroundCount
GO:0033689	0.12377138412688521	2	9
GO:0033688	1.0	0	3
GO:0006024	0.7604587169463339	1	20
GO:0030203	1.0	0	5
GO:0003924	0.9999998429311524	5	358
GO:0061635	0.5756674533753028	1	12
GO:0046628	0.35505509587685286	2	18
GO:0060042	0.34854795329137683	1	6
GO:0030315	0.7048669113343303	3	52
GO:0045292	0.8741396251113995	1	29
GO:0140882	0.19286060605380606	1	3
GO:0001530	0.5269423022282329	3	40
GO:0033165	0.34854795329137683	1	6
GO:0070292	0.47422283438659296	1	9
GO:0046337	1.0	0	5
GO:1903940	0.19286060605380606	1	3
GO:0140951	0.01358885255864113	2	3
GO:0071756	0.19286060605380606	1	3
GO:0042571	1.0	0	8
GO:0046854	0.9338902389268295	1	38
GO:0060261	0.9112392651467124	2	57
GO:2000144	1.0	0	9
GO:0045944	7.305421958239695e-06	114	1102
GO:0060260	1.0	0	3
GO:0071347	0.27386269567024607	5	51
GO:0070555	0.3807202922782393	3	32
GO:0048237	0.19286060605380606	1	3
GO:0005788	0.2666532028093008	26	330
GO:0007413	0.6321806093576154	1	14
GO:0008038	1.0	0	5
GO:0036064	0.999980365684729	3	221
GO:0035060	0.6321806093576154	1	14
GO:0051321	0.7170938658551038	3	53
GO:0045569	0.002939856976196116	3	5
GO:0007130	0.38046460717169645	2	19
GO:0070193	1.0	0	3
GO:0010508	0.05491637412007006	10	82
GO:0007422	0.32928177815957166	2	17
GO:0009609	0.24850146150336413	1	4
GO:2001034	0.10784166881216065	3	17
GO:2001032	1.0	0	4
GO:0001920	0.04127016152442236	2	5
GO:0035473	0.5104787423462751	1	10
GO:0033093	0.34854795329137683	1	6
GO:0030136	0.9673898519490449	2	74
GO:0030135	1.0	0	3
GO:0050853	0.8820544381625574	2	52
GO:0060065	0.025938039705131852	2	4
GO:0016076	1.0	0	3
GO:0007266	0.9112392651467124	2	57
GO:0071035	0.3934631811564106	1	7
GO:1904667	0.24850146150336413	1	4
GO:0051444	0.19286060605380606	1	3
GO:0008180	0.9180614862259393	1	35
GO:0032696	0.34854795329137683	1	6
GO:0032154	0.5159800342245473	4	54
GO:0005161	0.2507071807887816	2	14
GO:0048185	0.0005019394622348002	5	11
GO:0030513	0.14876489777755456	4	30
GO:0030510	0.05552847388944662	3	13
GO:0032369	0.24850146150336413	1	4
GO:0032368	1.0	0	5
GO:0070509	0.6575506730915142	1	15
GO:0015074	0.7031651933270016	1	17
GO:0033619	0.604932507316985	1	13
GO:0001774	0.5219841200953089	2	25
GO:0042116	0.6811720512583292	1	16
GO:0003176	0.059115952531713624	2	6
GO:0000794	0.9804238549417897	1	55
GO:0000793	0.43741567743876697	3	35
GO:0005694	0.8358614896749768	33	555
GO:0000228	1.0	0	35
GO:0141198	0.1390742498706813	3	19
GO:0045815	0.360260708125646	4	44
GO:0141137	1.0	0	3
GO:1903438	0.3934631811564106	1	7
GO:1902412	1.0	0	8
GO:0032465	1.0	0	39
GO:0051302	0.405438036467731	2	20
GO:1903490	1.0	0	6
GO:0032467	1.0	0	38
GO:0051781	1.0	0	9
GO:0019287	0.3003092864980996	1	5
GO:0006084	1.0	0	6
GO:0006637	1.0	0	28
GO:0032591	0.38046460717169645	2	19
GO:0001709	0.12377138412688521	2	9
GO:0010641	0.24850146150336413	1	4
GO:0032308	0.34854795329137683	1	6
GO:0032370	1.0	0	3
GO:0001865	0.19286060605380606	1	3
GO:0060391	0.5604791806573788	3	42
GO:0005813	0.9999968289109417	17	596
GO:0044304	0.24850146150336413	1	4
GO:0010867	0.604932507316985	1	13
GO:0090207	1.0	0	4
GO:0032481	0.004493212626957263	8	39
GO:0031624	4.477324604226128e-06	10	26
GO:0034185	0.025936029932438317	4	17
GO:0044849	0.5756674533753028	1	12
GO:0042698	1.0	0	5
GO:0031643	0.42991478497756974	2	21
GO:1903378	0.24850146150336413	1	4
GO:1903376	1.0	0	5
GO:2001242	1.0	0	7
GO:0043525	0.35661447734571294	5	57
GO:1902177	1.0	0	3
GO:2001244	0.8547856215940495	1	27
GO:2001235	0.003549442837008214	5	16
GO:0000124	0.0894674501717166	4	25
GO:0061051	0.19286060605380606	1	3
GO:0060421	1.0	0	4
GO:0038026	0.12377138412688521	2	9
GO:0031295	0.6740949721469711	2	33
GO:0000045	0.6637424169652603	4	65
GO:0061889	0.19286060605380606	1	3
GO:0048712	0.025938039705131852	2	4
GO:0150079	0.47422283438659296	1	9
GO:0150077	0.1479196627494554	2	10
GO:0034056	0.544236266969702	1	11
GO:0097049	0.24850146150336413	1	4
GO:0150094	0.43528378435773646	1	8
GO:0050435	1.0	0	8
GO:0045806	0.2507071807887816	2	14
GO:0005795	0.509650221322878	3	39
GO:0009986	4.252993535945854e-07	83	689
GO:0060337	0.8442009303915033	2	47
GO:0043524	0.9274797767236522	4	102
GO:0002063	0.34854795329137683	1	6
GO:0060074	0.19849321650809154	2	12
GO:0030424	0.9992274240047667	15	429
GO:0008157	0.8547856215940495	1	27
GO:0031125	0.24850146150336413	1	4
GO:0006364	0.9967324127393103	2	111
GO:0016072	1.0	0	5
GO:0032967	0.8067002661134604	1	23
GO:0001889	0.97897041307915	1	54
GO:0015616	0.3003092864980996	1	5
GO:0035577	0.9842091081050688	1	58
GO:0005765	0.9917724438980856	18	423
GO:0140319	0.10071895874712865	2	8
GO:0032127	0.19286060605380606	1	3
GO:0045141	0.19286060605380606	1	3
GO:0097225	0.9973687458630753	1	83
GO:0043395	0.05247265080608215	4	21
GO:0043394	0.6575506730915142	1	15
GO:0044829	0.5104787423462751	1	10
GO:0045719	0.07905658610117396	2	7
GO:0005979	1.0	0	12
GO:0031623	0.20856510467425177	5	46
GO:0032479	0.0012444826382818851	5	13
GO:0010832	0.5756674533753028	1	12
GO:0010830	0.24850146150336413	1	4
GO:1904339	0.19286060605380606	1	3
GO:0016409	0.2460373542876627	3	25
GO:0051782	0.34854795329137683	1	6
GO:0032469	0.7031651933270016	1	17
GO:0006297	0.3003092864980996	1	5
GO:0045071	0.8164813858824143	2	44
GO:0045069	1.0	0	3
GO:0099560	0.3807202922782393	3	32
GO:0140105	0.19849321650809154	2	12
GO:0048488	0.9503469333477125	1	42
GO:0140238	1.0	0	4
GO:0007223	0.24850146150336413	1	4
GO:1990948	0.2507071807887816	2	14
GO:0055105	1.0	0	4
GO:0055106	1.0	0	3
GO:0008585	0.544236266969702	1	11
GO:0008406	1.0	0	10
GO:0030165	0.9472324065409696	3	88
GO:0071578	0.604932507316985	1	13
GO:0098659	1.0	0	4
GO:0033089	0.07905658610117396	2	7
GO:0033081	1.0	0	3
GO:0045505	0.928986423724504	1	37
GO:0007520	0.004746245647016365	5	17
GO:0042276	0.544236266969702	1	11
GO:0120163	0.6519311791804359	3	48
GO:0048311	0.34854795329137683	1	6
GO:0036335	0.34854795329137683	1	6
GO:0070404	0.24850146150336413	1	4
GO:0051287	1.0	0	36
GO:0006383	0.6574709329934392	2	32
GO:2000048	0.17290349611200884	2	11
GO:0007004	0.8067002661134604	1	23
GO:0006278	1.0	0	16
GO:0002922	0.24850146150336413	1	4
GO:0044341	0.43528378435773646	1	8
GO:0071472	0.19286060605380606	1	3
GO:0009651	1.0	0	5
GO:0004683	0.7923735919814672	1	22
GO:0030578	0.34854795329137683	1	6
GO:0006997	0.7923735919814672	1	22
GO:0002455	0.19286060605380606	1	3
GO:0016064	0.9930149567677907	2	99
GO:0030174	0.7427076829224035	1	19
GO:0120532	0.24850146150336413	1	4
GO:0097413	0.12377138412688521	2	9
GO:0035578	0.998407531111855	1	90
GO:0032754	0.6321806093576154	1	14
GO:0031394	0.12377138412688521	2	9
GO:0042304	1.0	0	4
GO:0019217	1.0	0	6
GO:0045723	1.0	0	13
GO:0045923	1.0	0	5
GO:0045906	0.12377138412688521	2	9
GO:0032148	0.10071895874712865	2	8
GO:0032147	1.0	0	13
GO:0034142	0.5641278200212558	2	27
GO:0002752	1.0	0	13
GO:0003149	0.34854795329137683	1	6
GO:0036149	0.34854795329137683	1	6
GO:0051491	0.8547856215940495	1	27
GO:0051489	1.0	0	15
GO:0016363	0.03218977924758372	15	129
GO:1901844	0.47422283438659296	1	9
GO:0010649	1.0	0	7
GO:1904472	0.01358885255864113	2	3
GO:0071038	0.3934631811564106	1	7
GO:0016078	1.0	0	5
GO:0043153	0.22724896579374929	3	24
GO:0009648	1.0	0	3
GO:0110076	0.776985913544772	1	21
GO:0043208	0.07905658610117396	2	7
GO:0050830	0.9949035605427091	2	104
GO:0060216	0.3934631811564106	1	7
GO:0004534	0.34854795329137683	1	6
GO:0008409	0.5104787423462751	1	10
GO:0019960	0.04127016152442236	2	5
GO:0036408	0.027178269636604517	3	10
GO:0070433	0.025938039705131852	2	4
GO:0050691	0.3934631811564106	1	7
GO:0070492	0.03549241261796501	3	11
GO:0072201	0.24850146150336413	1	4
GO:1903676	0.19286060605380606	1	3
GO:0006446	1.0	0	38
GO:2000765	1.0	0	5
GO:0045948	1.0	0	24
GO:0090314	0.5219841200953089	2	25
GO:0090313	1.0	0	3
GO:0005579	0.0006641940455424959	4	7
GO:0006513	0.06641675875578328	6	42
GO:0016567	4.161505292811837e-10	77	532
GO:0050829	0.908845874451541	4	97
GO:0035925	0.3615114297075189	3	31
GO:0042311	0.9180614862259393	1	35
GO:0010387	0.3003092864980996	1	5
GO:0032728	0.7956226693676979	2	42
GO:0032648	0.19286060605380606	1	3
GO:0035254	0.3934631811564106	1	7
GO:0031124	0.8984462670669936	1	32
GO:0019215	0.34854795329137683	1	6
GO:0003309	0.34854795329137683	1	6
GO:0016605	0.3272808220361578	9	108
GO:0140144	1.0878976590897566e-07	21	82
GO:2001028	0.604932507316985	1	13
GO:0010595	0.006630717951462284	10	59
GO:0034392	0.544236266969702	1	11
GO:0043125	0.3003092864980996	1	5
GO:0010042	0.34854795329137683	1	6
GO:0070820	0.24850146150336413	1	4
GO:0002467	0.24850146150336413	1	4
GO:0030574	0.20439681676324	4	34
GO:0032963	1.0	0	7
GO:0098868	1.0	0	6
GO:0044029	0.5756674533753028	1	12
GO:0007288	0.8828273436859545	1	30
GO:0035082	1.0	0	29
GO:2000766	0.5756674533753028	1	12
GO:0017148	0.4389249076181997	7	91
GO:0023035	0.0033689372411916728	4	10
GO:1905026	0.19286060605380606	1	3
GO:0060307	1.0	0	18
GO:0140889	0.025938039705131852	2	4
GO:0060170	0.8815532928168768	3	72
GO:0042734	0.8504693461338048	8	156
GO:0071889	0.399798326113694	3	33
GO:0010314	0.7604587169463339	1	20
GO:0090402	0.24850146150336413	1	4
GO:0090398	0.9537765755636486	1	43
GO:0005092	0.27699971708303567	2	15
GO:0070053	0.24850146150336413	1	4
GO:0140468	0.47422283438659296	1	9
GO:0005112	3.649390527958515e-05	9	26
GO:0021861	0.19286060605380606	1	3
GO:0060019	1.0	0	3
GO:0010001	1.0	0	9
GO:0051131	0.5219841200953089	2	25
GO:0001782	0.47422283438659296	1	9
GO:0002260	1.0	0	4
GO:0001776	1.0	0	4
GO:0010971	0.06970463116826818	4	23
GO:1902751	1.0	0	6
GO:1902749	0.3934631811564106	1	7
GO:0010389	1.0	0	8
GO:0071459	0.3003092864980996	1	5
GO:0180010	0.38046460717169645	2	19
GO:0070821	0.12875149848894132	8	73
GO:1903817	0.19286060605380606	1	3
GO:1901380	1.0	0	7
GO:0043267	1.0	0	7
GO:0043266	1.0	0	8
GO:1901379	1.0	0	28
GO:0032760	0.8879167710941799	5	111
GO:0032680	0.3934631811564106	1	7
GO:0005931	0.544236266969702	1	11
GO:0072075	0.3934631811564106	1	7
GO:0017053	0.012153093914865616	11	74
GO:0045947	0.7427076829224035	1	19
GO:0140036	0.604932507316985	1	13
GO:0019233	0.890915787877195	1	31
GO:0070051	0.009264368608062802	3	7
GO:0071871	0.19286060605380606	1	3
GO:0008484	0.544236266969702	1	11
GO:1990926	0.24850146150336413	1	4
GO:0038092	0.009709628272091916	4	13
GO:0006509	0.15570374350738317	3	20
GO:0016500	0.027178269636604517	3	10
GO:0000287	0.9977149273398669	7	238
GO:1904754	0.6811720512583292	1	16
GO:0006695	0.8741396251113995	1	29
GO:0016126	1.0	0	11
GO:0016125	0.8741396251113995	1	29
GO:1902653	1.0	0	4
GO:0006066	1.0	0	5
GO:0008203	1.0	0	55
GO:0034451	0.9971730885041757	1	82
GO:0000050	0.2244868060751178	2	13
GO:0051354	1.0	0	3
GO:0003779	0.9996694918108837	6	253
GO:0031048	0.47422283438659296	1	9
GO:0036023	0.01358885255864113	2	3
GO:0050927	0.544236266969702	1	11
GO:0006621	0.43528378435773646	1	8
GO:0035437	1.0	0	4
GO:0071949	0.9537765755636486	1	43
GO:0050660	0.8184887810066169	3	63
GO:2000051	0.24850146150336413	1	4
GO:1905673	0.059115952531713624	2	6
GO:1905671	1.0	0	4
GO:0101003	0.057131947787460134	8	61
GO:0034711	0.24850146150336413	1	4
GO:2000059	0.776985913544772	1	21
GO:0034751	0.43528378435773646	1	8
GO:0098982	0.9627842613444968	4	116
GO:0001649	0.17197397390185923	10	103
GO:0043996	0.005007221686309883	4	11
GO:0010976	0.8338649237708858	5	101
GO:0070207	0.6811720512583292	1	16
GO:0051260	0.663571684898571	8	128
GO:0043315	0.01358885255864113	2	3
GO:0042474	0.005578579509839814	3	6
GO:0097492	0.24850146150336413	1	4
GO:0140368	0.5756674533753028	1	12
GO:0002774	0.3003092864980996	1	5
GO:0004222	5.67712400558313e-12	31	109
GO:0035615	0.776985913544772	1	21
GO:0034384	0.3934631811564106	1	7
GO:0010193	0.24850146150336413	1	4
GO:0140949	0.002939856976196116	3	5
GO:0032332	0.32928177815957166	2	17
GO:0032330	1.0	0	6
GO:0060079	0.97897041307915	1	54
GO:0060078	1.0	0	55
GO:0032223	0.19286060605380606	1	3
GO:0045579	0.47422283438659296	1	9
GO:0042472	0.42991478497756974	2	21
GO:0048387	0.3934631811564106	1	7
GO:0048385	1.0	0	3
GO:0071300	0.41244579709909734	5	61
GO:0044218	0.0006641940455424959	4	7
GO:0055059	0.19286060605380606	1	3
GO:0038203	0.544236266969702	1	11
GO:1903712	0.19286060605380606	1	3
GO:0048667	0.34854795329137683	1	6
GO:0032691	0.6900566485562055	2	34
GO:0032651	1.0	0	11
GO:0032692	0.009264368608062802	3	7
GO:1902476	0.9995928992937261	1	109
GO:0006821	1.0	0	60
GO:0006820	1.0	0	17
GO:0098656	0.3807202922782393	3	32
GO:1902108	1.0	0	4
GO:0008637	1.0	0	8
GO:0007005	0.8644251717127093	4	88
GO:0023029	0.34854795329137683	1	6
GO:0005643	0.9987159604190156	1	93
GO:0042645	0.9699167980496299	1	49
GO:0030122	0.5756674533753028	1	12
GO:0030131	1.0	0	12
GO:0030119	1.0	0	7
GO:0106091	0.19286060605380606	1	3
GO:0030282	0.6035302344335435	2	29
GO:0031214	1.0	0	7
GO:0000076	0.6811720512583292	1	16
GO:0006953	0.8200390438214065	1	24
GO:0061771	0.24850146150336413	1	4
GO:0034446	0.1606263799149847	5	42
GO:0031589	0.15570374350738317	3	20
GO:2000727	0.43528378435773646	1	8
GO:0032434	0.604932507316985	1	13
GO:0061136	0.9739305639848749	1	51
GO:1990791	0.3003092864980996	1	5
GO:0042731	0.43528378435773646	1	8
GO:0072177	0.24850146150336413	1	4
GO:0061773	0.19286060605380606	1	3
GO:0060325	0.7236422578828927	1	18
GO:0007289	0.24850146150336413	1	4
GO:0061133	0.35505509587685286	2	18
GO:0019477	0.544236266969702	1	11
GO:0046395	1.0	0	5
GO:0009063	1.0	0	13
GO:0070294	0.604932507316985	1	13
GO:0006814	0.9933169093723557	1	70
GO:0070293	1.0	0	17
GO:0045656	0.24850146150336413	1	4
GO:0038085	0.3003092864980996	1	5
GO:0044295	0.5219841200953089	2	25
GO:0003714	0.6472464781457892	14	218
GO:0090190	0.3032300005892878	2	16
GO:0031848	0.34854795329137683	1	6
GO:0043247	0.47422283438659296	1	9
GO:0007601	0.8514211661288089	7	139
GO:0050953	1.0	0	11
GO:0048630	0.3003092864980996	1	5
GO:0035973	0.5104787423462751	1	10
GO:0050930	0.19849321650809154	2	12
GO:0072179	0.19286060605380606	1	3
GO:0015813	0.8067002661134604	1	23
GO:0051938	1.0	0	5
GO:0016312	1.0	0	3
GO:0052745	1.0	0	3
GO:0048671	0.014069468163309886	3	8
GO:0001851	3.6235346211478676e-05	6	11
GO:0050859	0.5104787423462751	1	10
GO:0050855	1.0	0	6
GO:1903588	0.07905658610117396	2	7
GO:0001937	0.34221250621287286	3	30
GO:0019855	0.6321806093576154	1	14
GO:0005246	0.8605088908039666	2	49
GO:0044548	0.6321806093576154	1	14
GO:2000373	0.19286060605380606	1	3
GO:0032781	1.0	0	12
GO:0004843	0.9839310401966205	3	110
GO:0101005	1.0	0	24
GO:0019783	0.43528378435773646	1	8
GO:0007292	0.7427076829224035	1	19
GO:0046982	0.9759210047809247	15	336
GO:0060385	0.020035469917980667	3	9
GO:0008528	0.9503469333477125	1	42
GO:0001653	1.0	0	4
GO:0004930	0.999999999999681	14	827
GO:0035331	0.8440205178320941	1	26
GO:0035330	0.6575506730915142	1	15
GO:0001947	0.312269901832389	4	41
GO:0003143	1.0	0	7
GO:0031464	0.3615114297075189	3	31
GO:0080008	0.6574709329934392	2	32
GO:0006998	0.6811720512583292	1	16
GO:0006398	0.3934631811564106	1	7
GO:0008334	1.0	0	4
GO:0000012	0.6321806093576154	1	14
GO:1903428	0.5756674533753028	1	12
GO:0043021	0.7604044525852482	2	39
GO:0012505	0.9998435130518619	7	291
GO:2000344	0.1479196627494554	2	10
GO:0140447	0.04127016152442236	2	5
GO:0007283	0.9202984667388155	19	364
GO:0001933	0.30352487113286764	3	28
GO:0042326	1.0	0	6
GO:0031088	0.34854795329137683	1	6
GO:0033162	0.4999083788306975	2	24
GO:0042800	0.27699971708303567	2	15
GO:0033120	0.7031651933270016	1	17
GO:0036197	0.6811720512583292	1	16
GO:0072221	0.24850146150336413	1	4
GO:2000360	0.19286060605380606	1	3
GO:0003332	0.025938039705131852	2	4
GO:2000391	0.3003092864980996	1	5
GO:1902624	1.0	0	5
GO:0060997	0.7031651933270016	1	17
GO:0097061	1.0	0	4
GO:0099173	0.604932507316985	1	13
GO:0035772	0.3934631811564106	1	7
GO:0071346	0.6230329540401298	3	46
GO:0060059	0.34854795329137683	1	6
GO:0006590	0.5756674533753028	1	12
GO:0042403	1.0	0	11
GO:0042445	1.0	0	14
GO:0031491	0.4741033370244409	3	37
GO:0051150	1.0	0	3
GO:1905065	1.0	0	3
GO:0051152	1.0	0	8
GO:1902176	0.6575506730915142	1	15
GO:2001243	0.7031651933270016	1	17
GO:1990430	0.059115952531713624	2	6
GO:0048786	0.9569694869515843	1	44
GO:0046209	0.604932507316985	1	13
GO:0071018	0.9338902389268295	1	38
GO:0005689	1.0	0	28
GO:0051451	0.3003092864980996	1	5
GO:0045793	0.3934631811564106	1	7
GO:0008361	1.0	0	11
GO:0005938	0.9919062090749331	6	190
GO:0009306	0.967683983616045	1	48
GO:0035592	1.0	0	3
GO:0070200	0.34854795329137683	1	6
GO:0000278	0.9815358332190633	4	130
GO:0042806	0.43528378435773646	1	8
GO:0048029	1.0	0	8
GO:0030660	0.7427076829224035	1	19
GO:0006308	0.7427076829224035	1	19
GO:0048839	0.5433950275908229	2	26
GO:0000086	0.9599419966715677	1	45
GO:0044839	1.0	0	3
GO:0005930	0.999999696500956	1	209
GO:2001199	0.34854795329137683	1	6
GO:2001198	1.0	0	3
GO:0051926	0.47422283438659296	1	9
GO:0015629	0.997531921462367	8	258
GO:2000632	0.24850146150336413	1	4
GO:0007596	1.6871105761840873e-05	16	70
GO:0036500	0.43528378435773646	1	8
GO:0030968	0.9830365128638381	1	57
GO:0043204	0.9836365774113619	5	154
GO:0070314	0.3934631811564106	1	7
GO:0033627	1.740159379933234e-06	11	29
GO:0009055	0.985300703462009	1	59
GO:0048755	0.19286060605380606	1	3
GO:0006983	0.43528378435773646	1	8
GO:1990712	0.43528378435773646	1	8
GO:1902895	0.34266085802278784	5	56
GO:2000630	1.0	0	3
GO:0048634	1.0	0	3
GO:0070269	0.8984462670669936	1	32
GO:0005021	0.3934631811564106	1	7
GO:0072089	0.1479196627494554	2	10
GO:0047429	0.07905658610117396	2	7
GO:0072133	0.19286060605380606	1	3
GO:0070945	0.24850146150336413	1	4
GO:0070944	1.0	0	4
GO:0070943	1.0	0	3
GO:0060836	0.3934631811564106	1	7
GO:0048147	0.776985913544772	1	21
GO:0071260	0.12875149848894132	8	73
GO:0099171	0.45589001451650385	3	36
GO:1901223	0.17582575819055618	4	32
GO:0010729	0.24850146150336413	1	4
GO:0010310	1.0	0	5
GO:0071062	0.19286060605380606	1	3
GO:0048477	0.7923735919814672	1	22
GO:0042010	0.19286060605380606	1	3
GO:1900069	0.24850146150336413	1	4
GO:0008970	0.5219841200953089	2	25
GO:0021527	0.19286060605380606	1	3
GO:0048012	0.10071895874712865	2	8
GO:0005730	0.895165444926935	48	817
GO:0034141	0.3003092864980996	1	5
GO:0062208	0.19286060605380606	1	3
GO:0042175	0.19286060605380606	1	3
GO:0005975	0.9999962096494889	1	174
GO:0010459	0.544236266969702	1	11
GO:0002159	0.10071895874712865	2	8
GO:0015862	0.059115952531713624	2	6
GO:0014034	0.19286060605380606	1	3
GO:1902065	0.5104787423462751	1	10
GO:0043256	0.3003092864980996	1	5
GO:0007091	0.34854795329137683	1	6
GO:0045599	0.08151348262706054	5	34
GO:0030628	0.34854795329137683	1	6
GO:0051917	0.025938039705131852	2	4
GO:0005654	0.002416651441949652	289	3614
GO:0070697	0.0012558693493176691	4	8
GO:0160213	0.3003092864980996	1	5
GO:0015035	0.5433950275908229	2	26
GO:0015036	1.0	0	9
GO:0006957	0.1479196627494554	2	10
GO:0006956	4.513692333754029e-07	12	31
GO:0003183	0.5104787423462751	1	10
GO:0003181	0.47422283438659296	1	9
GO:1990782	0.8164813858824143	2	44
GO:0042789	0.5925340225939816	3	44
GO:0009299	1.0	0	5
GO:0140999	0.3003092864980996	1	5
GO:2000172	1.0	0	3
GO:0030215	0.00013525637774324233	8	24
GO:0031434	0.544236266969702	1	11
GO:0071425	0.5756674533753028	1	12
GO:0035198	0.027007106815364577	6	34
GO:0042759	0.7427076829224035	1	19
GO:0140042	0.7031651933270016	1	17
GO:0034389	1.0	0	17
GO:0001825	0.025938039705131852	2	4
GO:0030318	0.2244868060751178	2	13
GO:0060947	0.19286060605380606	1	3
GO:0035886	1.0	0	3
GO:0051145	0.43528378435773646	1	8
GO:2000095	0.24850146150336413	1	4
GO:0045334	0.8200390438214065	1	24
GO:0010510	1.0	0	6
GO:0141039	0.3934631811564106	1	7
GO:0035014	1.0	0	6
GO:0090043	0.544236266969702	1	11
GO:0034447	0.3003092864980996	1	5
GO:0043023	0.6575506730915142	1	15
GO:0043022	0.9673898519490449	2	74
GO:0002040	0.004417876376631224	7	31
GO:0033691	0.015160207661033582	5	22
GO:0033605	0.19286060605380606	1	3
GO:0001917	0.9560111147324829	2	69
GO:0031258	0.4999083788306975	2	24
GO:0046034	0.6740949721469711	2	33
GO:0051015	0.9999893807202824	2	198
GO:0016324	0.9905956799726129	18	419
GO:0035255	0.8828273436859545	1	30
GO:1902455	0.42991478497756974	2	21
GO:2000036	1.0	0	15
GO:0090050	0.018297754771038427	5	23
GO:0006363	0.6575506730915142	1	15
GO:0140258	0.01358885255864113	2	3
GO:0035872	0.059115952531713624	2	6
GO:0016278	0.24850146150336413	1	4
GO:2000321	0.19286060605380606	1	3
GO:2000318	1.0	0	10
GO:0060291	0.7340971298003891	2	37
GO:1900454	0.43528378435773646	1	8
GO:1900452	1.0	0	8
GO:0036477	0.7031651933270016	1	17
GO:0098712	0.34854795329137683	1	6
GO:0086091	0.9503469333477125	1	42
GO:0061337	1.0	0	9
GO:2000810	0.07905658610117396	2	7
GO:0015929	1.0	0	3
GO:0004553	1.0	0	33
GO:0034987	0.037873831358077426	4	19
GO:0071947	0.43528378435773646	1	8
GO:0009637	0.3003092864980996	1	5
GO:0071403	0.19286060605380606	1	3
GO:0071402	1.0	0	5
GO:0047710	0.19286060605380606	1	3
GO:0010957	0.0012396654121504043	3	4
GO:0097192	0.6575506730915142	1	15
GO:0140141	0.24850146150336413	1	4
GO:0005520	0.2244868060751178	2	13
GO:0001946	0.1479196627494554	2	10
GO:0045657	0.5104787423462751	1	10
GO:0010994	0.3934631811564106	1	7
GO:0051258	1.0	0	17
GO:0048880	0.19286060605380606	1	3
GO:0005721	0.007546614972673396	7	34
GO:0002309	0.19286060605380606	1	3
GO:0072378	0.027178269636604517	3	10
GO:0005905	0.42632167260057263	5	62
GO:0051918	0.007104968077073447	4	12
GO:1990635	0.10071895874712865	2	8
GO:0030425	0.9995963465754487	17	485
GO:0008138	0.776985913544772	1	21
GO:0045056	0.5104787423462751	1	10
GO:1905354	1.0	0	6
GO:1902306	0.3934631811564106	1	7
GO:1902305	1.0	0	16
GO:0002028	1.0	0	15
GO:0010766	1.0	0	4
GO:0070273	0.890915787877195	1	31
GO:1905806	0.10071895874712865	2	8
GO:1990523	0.19286060605380606	1	3
GO:0004528	0.002939856976196116	3	5
GO:0034109	1.0	0	8
GO:1900246	0.009709628272091916	4	13
GO:0072377	0.002939856976196116	3	5
GO:0010606	0.34854795329137683	1	6
GO:1902117	1.0	0	3
GO:0080025	0.8984462670669936	1	32
GO:0046966	0.864808266812163	1	28
GO:0003684	0.7091494448479323	4	69
GO:1902018	0.7923735919814672	1	22
GO:1902017	1.0	0	28
GO:1903334	0.19286060605380606	1	3
GO:1903238	0.1479196627494554	2	10
GO:1904996	0.17290349611200884	2	11
GO:1902042	0.0894674501717166	4	25
GO:1902041	1.0	0	6
GO:0071514	0.027178269636604517	3	10
GO:0005516	0.992287812896288	3	123
GO:0031264	0.3934631811564106	1	7
GO:2000647	0.19286060605380606	1	3
GO:0035377	0.3003092864980996	1	5
GO:0042045	0.3934631811564106	1	7
GO:0070633	0.604932507316985	1	13
GO:0006833	1.0	0	20
GO:0032801	1.0	0	13
GO:0019886	0.8547856215940495	1	27
GO:0002495	1.0	0	3
GO:0031234	0.6321806093576154	1	14
GO:0030643	0.07905658610117396	2	7
GO:0055062	0.2507071807887816	2	14
GO:0045217	0.47422283438659296	1	9
GO:0045721	0.7236422578828927	1	18
GO:0006111	0.2244868060751178	2	13
GO:0016602	0.3003092864980996	1	5
GO:0034113	0.1620892202628436	4	31
GO:0030017	0.9295578386322645	2	61
GO:0045743	0.07905658610117396	2	7
GO:0040036	1.0	0	4
GO:0007042	0.8200390438214065	1	24
GO:0007035	1.0	0	25
GO:0051452	1.0	0	17
GO:0051453	0.9180614862259393	1	35
GO:0035278	0.12309523642132279	3	18
GO:0035195	1.0	0	12
GO:0035194	1.0	0	14
GO:0007608	0.9999735039258735	1	147
GO:0007606	1.0	0	19
GO:0098637	0.12377138412688521	2	9
GO:0098636	1.0	0	8
GO:0070326	0.24850146150336413	1	4
GO:0051289	0.9560111147324829	2	69
GO:0051262	1.0	0	29
GO:0047223	0.19286060605380606	1	3
GO:0006189	0.34854795329137683	1	6
GO:0006188	1.0	0	3
GO:0046040	1.0	0	4
GO:0002862	0.06970463116826818	4	23
GO:2000739	1.0	0	4
GO:0097477	0.19286060605380606	1	3
GO:0062009	0.6321806093576154	1	14
GO:0042256	0.34854795329137683	1	6
GO:0042255	1.0	0	9
GO:0098869	0.9373168823989639	2	63
GO:1990748	1.0	0	11
GO:0098754	1.0	0	6
GO:0031290	0.07905658610117396	2	7
GO:0010792	0.34854795329137683	1	6
GO:0086073	0.34854795329137683	1	6
GO:0045428	0.47422283438659296	1	9
GO:0080164	1.0	0	4
GO:0007635	1.0	0	5
GO:0031265	0.34854795329137683	1	6
